IdFuncionario,NomeCompleto,DataNascimento,CPF,Sexo,SalarioBruto,Cargo,idSetor,Setor,Ramal
245,Liz Rocha,1977-12-16,511.422.427-14,Feminino,3767.71,Oficial de Legal,245,Markting,1245
246,Manuela Campos,1975-12-24,374.008.177-52,Feminino,4772.92,Oficial de Bancário,246,RH,1246
247,Isabella Souza,1963-05-25,126.425.776-78,Feminino,3611.40,Designer de Contabilidade,247,Financeiro,1247
248,Tiago da Cunha,1980-05-27,616.282.342-37,Masculino,5118.92,Representante de Marketing,248,RH,1248
249,Talita Ouriques,1983-06-29,160.203.163-00,Feminino,3648.50,Executivo de Legal,249,TI,1249
250,Cecília Mendanha,1998-08-24,262.703.368-99,Feminino,4467.61,Agente de Administração,250,Vendas,1250
251,Ígor da Silva,2005-06-17,248.035.745-70,Masculino,7874.20,Assistente de Varejo,251,Markting,1251
252,Pérola da Cruz,1968-06-08,560.543.122-60,Feminino,5716.58,Contato de Imobiliária,252,Markting,1252
253,Esther Sais,1979-10-15,811.718.523-71,Feminino,5216.65,Estrategista de Vendas,253,TI,1253
254,Leonardo Beltrão,1971-08-16,212.524.678-34,Masculino,33547.62,Diretor de Contabilidade,254,Financeiro,1254
255,Morgana Alves,1978-05-02,407.451.040-53,Feminino,2363.25,Representante de Legal,255,TI,1255
256,Ayla Negrão,1979-07-22,733.647.545-00,Feminino,3624.93,Coordenador de Agricultura,256,Markting,1256
257,Yago Menendes,1980-08-02,683.026.825-78,Masculino,3452.32,Contato de Legal,257,Financeiro,1257
258,Ian Ordonhes,1969-09-08,846.320.240-31,Masculino,1563.53,Engenheiro de Hospitalidade,258,RH,1258
259,Benício Pinheira,1995-06-05,136.111.883-01,Masculino,4095.27,Facilitador de Contabilidade,259,Vendas,1259
260,Pedro Miguel Figueira,1986-07-28,040.388.711-93,Masculino,5809.31,Arquiteto de Varejo,260,RH,1260
261,Sophia Dias,1990-08-16,376.444.407-04,Feminino,2966.90,Analista de Marketing,261,Markting,1261
262,Rafaela Mendes,1965-06-13,428.054.453-09,Feminino,4457.25,Planejador de Legal,262,Vendas,1262
263,Noah da Madureira,1994-07-06,081.668.820-60,Masculino,2972.33,Contato de Contabilidade,263,Markting,1263
264,Benício Gabeira,1970-01-10,314.107.326-06,Masculino,5816.31,Desenvolvedor de Design,264,Markting,1264
265,Sarah Rameira,1980-11-13,668.487.626-01,Feminino,3600.41,Coordenador de Industrial,265,Financeiro,1265
266,Kauê Roseira,1972-01-01,084.308.581-99,Masculino,2990.03,Facilitador de Propaganda,266,Markting,1266
267,Maria Júlia Bentes,1964-08-01,308.048.632-37,Feminino,2688.85,Engenheiro de Marketing,267,Vendas,1267
268,Warley Teixeira,1976-02-05,213.816.120-08,Masculino,4530.15,Executivo de Industrial,268,Financeiro,1268
269,Noah Pimenta,1992-04-03,255.412.868-59,Masculino,4660.33,Contato de Hospitalidade,269,Markting,1269
270,Nicolas Porto,1993-11-25,403.747.121-31,Masculino,3048.26,Representante de Construção,270,Vendas,1270
271,Enzo Thiago Bernardes,2004-06-23,576.668.804-05,Masculino,4638.11,Supervisor de Design,271,Markting,1271
272,Theo Vimaranes,1978-09-09,823.742.853-67,Masculino,1777.42,Contato de Legal,272,Financeiro,1272
273,Pietro da Silveira,1964-04-16,767.877.672-18,Masculino,5200.57,Contato de Agricultura,273,Financeiro,1273
274,Luiz Henrique Moniz,2002-03-14,156.816.168-94,Masculino,4914.77,Administrador de Construção,274,Markting,1274
275,Lorenzo da Silveira,1974-02-13,176.050.342-88,Masculino,29889.16,Diretor de Industrial,275,Vendas,1275
276,Rodrigo Bernardes,2002-12-11,410.676.047-90,Masculino,4340.35,Orquestrador de Saúde,276,Markting,1276
277,Noah Ferraço,1974-01-15,301.871.823-29,Masculino,4681.25,Consultor de Construção,277,Vendas,1277
278,Luan Ferraço,2003-01-12,505.760.662-06,Masculino,5262.40,Administrador de Design,278,Vendas,1278
279,Talita Santana,1971-10-20,714.002.558-48,Feminino,2403.88,Técnico de Contabilidade,279,RH,1279
280,João Vitor Cachoeira,1972-06-23,263.274.146-72,Masculino,2072.07,Contato de TI,280,TI,1280
281,Gabriela Braga,1993-03-02,341.200.051-51,Feminino,5534.88,Assistente de Consultoria,281,Financeiro,1281
282,Yuri Carvalho,2003-05-23,152.250.316-17,Masculino,3303.86,Desenvolvedor de Marketing,282,Vendas,1282
283,Ígor de Lins,1965-08-20,680.055.381-62,Masculino,2866.03,Fabricante de Educação,283,Vendas,1283
284,Anthony Viana,1999-06-05,101.803.512-57,Masculino,1424.81,Executivo de Governamental,284,TI,1284
285,Marcia Mangueira,2001-07-07,068.651.035-64,Feminino,3604.47,Fabricante de Educação,285,RH,1285
286,Isis Ornelas,1979-01-31,524.555.035-00,Feminino,4158.14,Executivo de Imobiliária,286,Financeiro,1286
287,Sophia Coqueiro,1979-04-26,355.614.746-77,Feminino,3905.53,Orquestrador de Hospitalidade,287,TI,1287
288,Carlos Alves,1964-06-11,262.223.866-52,Masculino,1686.22,Fabricante de Serviços Comunitários,288,Markting,1288
289,Agatha Pinheira,1963-02-17,457.781.227-48,Feminino,1598.40,Coordenador de Saúde,289,RH,1289
290,Giulia Teles,2005-07-10,018.278.584-00,Feminino,4681.84,Orquestrador de Educação,290,TI,1290
291,Enrico Arriaga,1967-05-17,605.235.680-45,Masculino,2268.55,Especialista de Administração,291,Vendas,1291
292,Nicole de Borba,1967-01-28,880.887.053-71,Feminino,3080.12,Analista de Legal,292,Vendas,1292
293,Ana Cecília Porto,1982-11-11,118.682.536-78,Feminino,4810.33,Especialista de Tecnologia,293,TI,1293
294,Yango Meira,2001-12-28,203.625.034-35,Masculino,1960.05,Analista de Marketing,294,Financeiro,1294
295,João Victor Espinhosa,1968-06-26,203.824.407-30,Masculino,1762.21,Agente de Hospitalidade,295,TI,1295
296,Pérola da Barranca,1978-09-09,687.511.327-96,Feminino,5077.22,Associado de Design,296,Markting,1296
297,Mirella Lessa,1981-12-02,556.168.134-60,Feminino,2333.81,Oficial de Agricultura,297,Financeiro,1297
298,Ana Sophia Barreto,1971-09-19,120.500.206-51,Feminino,5156.92,Fabricante de Saúde,298,RH,1298
299,Maria Aguiar,1962-05-04,112.204.770-36,Feminino,5557.94,Analista de Construção,299,TI,1299
300,Maria Dias,1982-11-11,125.088.885-91,Feminino,5246.11,Técnico de Vendas,300,Financeiro,1300
301,Guilherme da Barranca,1994-12-13,110.575.335-21,Masculino,2982.64,Associado de Agricultura,301,Vendas,1301
302,Dalila Marcondes,1989-12-15,466.738.357-70,Feminino,2084.22,Administrador de Agricultura,302,Financeiro,1302
303,João Vitor Aragão,1990-10-19,002.652.557-75,Masculino,5783.33,Representante de Industrial,303,RH,1303
304,Thomas da Cruz,1999-11-09,113.148.535-11,Masculino,2824.52,Especialista de Construção,304,TI,1304
305,Paula Pires,1982-03-17,207.188.003-03,Feminino,4904.45,Administrador de Educação,305,RH,1305
306,Pedro Lucas Ordonhes,1978-01-03,880.681.188-61,Masculino,5769.62,Assistente de Administração,306,TI,1306
307,Felícia Veloso,1978-07-23,786.540.488-32,Feminino,2406.87,Estrategista de Vendas,307,TI,1307
308,Sílvia da Rocha,1972-01-03,158.433.754-04,Feminino,3947.47,Consultor de Vendas,308,TI,1308
309,Natália da Madureira,1964-05-09,052.582.258-52,Feminino,5516.68,Administrador de Design,309,Markting,1309
310,Arthur Henrique Pereira,1991-09-01,501.463.334-03,Masculino,2933.98,Arquiteto de Administração,310,Financeiro,1310
311,Miguel Santana,2005-02-01,535.125.454-91,Masculino,2723.09,Orquestrador de Vendas,311,TI,1311
312,Maria Eduarda Ordonhes,1994-11-16,630.077.705-72,Feminino,5822.37,Representante de Construção,312,Markting,1312
313,Rafael Souza,1976-03-22,175.732.523-90,Masculino,2129.95,Desenvolvedor de Vendas,313,Financeiro,1313
314,Warley Castanheira,2006-05-14,185.580.353-42,Masculino,3710.01,Orquestrador de Administração,314,Markting,1314
315,Enrico Gentil,1992-11-11,237.013.772-00,Masculino,1869.05,Fabricante de Varejo,315,Markting,1315
316,Patricia Castanheira,2005-05-17,705.364.655-68,Feminino,5485.81,Analista de TI,316,Vendas,1316
317,Maria Clara Farias,1973-05-15,445.744.446-49,Feminino,1950.59,Administrador de Educação,317,Vendas,1317
318,Natália Palmeira,1996-08-07,632.850.768-28,Feminino,1510.91,Facilitador de Saúde,318,Financeiro,1318
319,Alessandra Corrêa,1977-07-16,106.025.335-62,Feminino,2195.31,Associado de Administração,319,Markting,1319
320,Guilherme Moraes,1967-10-29,626.322.280-85,Masculino,5100.16,Arquiteto de TI,320,TI,1320
321,Samuel da Veiga,1965-09-06,041.040.127-77,Masculino,5013.59,Fabricante de Mineração,321,Markting,1321
322,Enrico Dorneles,1964-01-03,805.323.003-27,Masculino,1930.29,Associado de Vendas,322,Vendas,1322
323,Mariana Mendanha,1970-07-26,601.410.764-96,Feminino,5581.88,Engenheiro de Vendas,323,Vendas,1323
324,Ana Laura Corrêa,2000-11-19,351.854.028-90,Feminino,30632.66,Gerente de Propaganda,324,TI,1324
325,Fabrício Alves,1976-03-02,241.866.644-12,Masculino,4269.68,Facilitador de Legal,325,Markting,1325
326,Catarina Siqueira,1998-11-25,212.351.062-92,Feminino,5675.33,Analista de Design,326,TI,1326
327,Joaquim Ribeiro,1977-03-26,801.052.811-07,Masculino,3218.06,Representante de Vendas,327,Financeiro,1327
328,João Gabriel Viveiros,2004-11-01,846.560.586-61,Masculino,2096.86,Agente de Educação,328,RH,1328
329,Carlos Eduardo da Aldeia,1997-12-24,068.513.237-45,Masculino,2044.81,Analista de Governamental,329,Markting,1329
330,Maria Vitória Passarinho,1999-01-25,113.478.431-75,Feminino,5956.98,Assistente de Governamental,330,Markting,1330
331,Rebeca Saraiva,1995-05-22,428.878.751-32,Feminino,3415.91,Planejador de Bancário,331,RH,1331
332,Paulo Quaresma,2004-07-27,606.454.787-17,Masculino,4798.18,Arquiteto de Design,332,RH,1332
333,Suélen Coutinho,1973-06-14,734.823.438-02,Feminino,4595.48,Analista de Propaganda,333,Financeiro,1333
334,Ana Beatriz Aparício,1984-12-31,484.425.101-50,Feminino,3902.94,Consultor de Administração,334,RH,1334
335,Larissa Caldeira,2006-04-30,007.674.663-14,Feminino,1576.47,Coordenador de Bancário,335,Financeiro,1335
336,Pedro Henrique Mendes,2004-09-21,872.536.764-16,Masculino,5572.41,Coordenador de Administração,336,Financeiro,1336
337,Luana Garcez,1968-07-22,100.871.472-03,Feminino,1625.03,Representante de Serviços Comunitários,337,RH,1337
338,Marcelo Chaves,1986-09-22,152.273.402-34,Masculino,3798.30,Contato de Agricultura,338,Markting,1338
339,Silas Bomdia,1967-01-18,430.083.765-17,Masculino,4753.48,Facilitador de Mineração,339,Financeiro,1339
340,Arthur Miguel Santana,2001-04-28,855.331.452-90,Masculino,4047.56,Agente de Bancário,340,Vendas,1340
341,Mariana da Silva,1979-08-11,243.457.545-50,Feminino,2717.71,Orquestrador de Marketing,341,Vendas,1341
342,Adriana Silveira,1990-07-18,608.738.140-61,Feminino,1740.52,Oficial de Educação,342,Financeiro,1342
343,Cecília Ferraço,1990-12-12,413.285.763-88,Feminino,9157.11,Assistente de Educação,343,RH,1343
344,Rodrigo da Cunha,1983-09-01,236.615.401-14,Masculino,1476.62,Desenvolvedor de Tecnologia,344,RH,1344
345,Gabrielly Sais,2006-05-07,350.723.200-65,Feminino,2540.80,Planejador de Industrial,345,Markting,1345
346,Ana Vitória da Aldeia,1968-12-19,528.846.314-02,Feminino,3698.89,Estrategista de TI,346,Financeiro,1346
347,Yasmin Godinho,1998-11-20,865.102.338-35,Feminino,5788.93,Estrategista de Vendas,347,Vendas,1347
348,Maria Eduarda da Fontoura,1967-04-30,563.566.466-08,Feminino,5221.04,Arquiteto de Administração,348,TI,1348
349,Karla Aparício,1967-02-02,806.320.007-16,Feminino,4151.10,Oficial de Contabilidade,349,Markting,1349
350,Sirineu Porto,1981-02-14,331.431.324-18,Masculino,3180.56,Consultor de Industrial,350,Markting,1350
351,Hélio Chaves,1979-01-22,326.618.855-10,Masculino,4340.83,Especialista de Propaganda,351,Vendas,1351
352,Bruna Veloso,1965-05-02,101.651.761-05,Feminino,4834.81,Consultor de Propaganda,352,TI,1352
353,Lara Gonçalves,1990-06-20,027.074.114-34,Feminino,4699.79,Especialista de Varejo,353,RH,1353
354,Meire Louzada,1976-02-21,837.350.175-41,Feminino,5752.13,Fabricante de Marketing,354,TI,1354
355,Luiz Gustavo Diegues,1966-09-25,360.122.440-29,Masculino,5754.40,Coordenador de Imobiliária,355,TI,1355
356,Lorena Dorneles,1974-10-04,870.137.048-06,Feminino,1773.97,Oficial de Saúde,356,Markting,1356
357,Sílvia Veloso,1965-08-28,742.043.007-15,Feminino,3502.27,Representante de Construção,357,Markting,1357
358,Roberta Coutinho,2007-12-28,010.472.560-53,Feminino,2659.56,Fabricante de Vendas,358,Financeiro,1358
359,Benjamin Macedo,1963-03-30,023.728.401-42,Masculino,2131.05,Contato de Varejo,359,Financeiro,1359
360,Bernardo da Fronteira,1962-10-31,105.145.377-10,Masculino,2096.68,Executivo de Hospitalidade,360,Markting,1360
361,Davi Miguel Ordonhes,1996-10-16,607.153.322-87,Masculino,16743.95,Gerente de Industrial,361,Financeiro,1361
362,Nathan Carreira,1994-08-23,624.262.030-80,Masculino,3605.14,Designer de Design,362,Vendas,1362
363,Enzo Miguel Xavier,1972-02-21,007.175.823-29,Masculino,2853.44,Analista de Propaganda,363,Markting,1363
364,Oliver Menendes,1991-11-03,670.771.361-24,Masculino,3546.51,Contato de Imobiliária,364,RH,1364
365,Emilly Viana,1989-08-13,721.882.655-56,Feminino,2219.60,Executivo de Contabilidade,365,Vendas,1365
366,Valentina Lessa,1987-10-11,377.726.027-40,Feminino,14340.20,Gerente de Administração,366,Markting,1366
367,Ana Vitória da Cunha,1982-09-24,661.525.771-87,Feminino,5316.22,Assistente de Administração,367,Markting,1367
368,Norberto Campos,1981-08-25,574.607.517-58,Masculino,5598.66,Facilitador de Hospitalidade,368,Financeiro,1368
369,Maria Clara de Quadros,1990-10-30,771.407.307-17,Feminino,1991.02,Fabricante de Agricultura,369,Vendas,1369
370,Gabriela Modesto,1986-10-09,614.547.640-07,Feminino,3340.30,Agente de Marketing,370,Vendas,1370
371,Luiz Henrique Mangueira,1967-01-25,147.000.130-60,Masculino,3670.59,Agente de Legal,371,Vendas,1371
372,Carlos Rezende,2005-09-02,173.320.272-24,Masculino,4303.54,Desenvolvedor de TI,372,Vendas,1372
373,Tomás Simões,1980-06-09,837.085.605-58,Masculino,3973.48,Estrategista de Saúde,373,Financeiro,1373
374,Maitê Freitas,2002-05-09,420.724.543-01,Feminino,2156.14,Agente de Hospitalidade,374,Markting,1374
375,Enzo Roriz,1989-08-09,464.803.474-04,Masculino,2453.53,Técnico de Propaganda,375,TI,1375
376,Mariah Barroso,1967-09-13,777.410.837-83,Feminino,5521.04,Supervisor de Hospitalidade,376,TI,1376
377,Giulia Espinhosa,1968-11-02,018.546.112-32,Feminino,2879.57,Facilitador de Design,377,Vendas,1377
378,Isabel Pinheira,1978-11-29,241.571.821-11,Feminino,5993.89,Arquiteto de Hospitalidade,378,RH,1378
379,Stella da Conceição,1992-06-21,057.070.648-34,Feminino,3994.51,Representante de Hospitalidade,379,Markting,1379
380,Pedro Henrique da Terra,1978-07-08,425.114.314-08,Masculino,5051.20,Designer de Governamental,380,TI,1380
381,Luiza Franco,1998-06-22,380.128.457-33,Feminino,5935.79,Representante de Saúde,381,Financeiro,1381
382,Felipe Simões,1995-09-25,174.032.053-08,Masculino,3726.20,Associado de Marketing,382,RH,1382
383,Laura Porto,1985-10-07,631.806.424-91,Feminino,1875.97,Desenvolvedor de Bancário,383,Markting,1383
384,Ana Clara da Mota,1969-11-13,443.653.070-10,Feminino,2499.21,Representante de Mineração,384,Financeiro,1384
385,Luana Amoreira,1986-07-18,087.881.458-24,Feminino,4269.67,Especialista de Imobiliária,385,RH,1385
386,Ryan Soeira,1985-03-18,401.217.762-12,Masculino,1607.54,Analista de Consultoria,386,Financeiro,1386
387,Anthony Bittencourt,1966-11-27,416.047.064-57,Masculino,3849.27,Desenvolvedor de Marketing,387,Financeiro,1387
388,Washington Roriz,1990-09-05,371.586.636-55,Masculino,2615.31,Orquestrador de Agricultura,388,Financeiro,1388
389,Márcia Goulart,1969-12-17,422.531.612-25,Feminino,4503.18,Fabricante de Construção,389,RH,1389
390,Ian Hernandes,2004-04-02,156.883.325-30,Masculino,5507.29,Supervisor de Mineração,390,RH,1390
391,Rebeca Carvalheira,2006-07-04,530.614.327-01,Feminino,1912.50,Arquiteto de Consultoria,391,Markting,1391
392,Gabriela de Quadros,1988-10-10,128.330.200-40,Feminino,9607.51,Gerente de Mineração,392,RH,1392
393,João Gabriel Martins,1972-03-02,005.285.467-16,Masculino,4405.73,Supervisor de Administração,393,TI,1393
394,Enzo Thiago Aparício,2002-04-02,628.031.333-69,Masculino,3766.15,Representante de Agricultura,394,Vendas,1394
395,Alessandro Teles,1967-05-03,335.675.336-30,Masculino,4256.34,Facilitador de Mineração,395,Financeiro,1395
396,Larissa Lopes,1962-10-14,370.466.351-45,Feminino,5984.47,Assistente de Vendas,396,Financeiro,1396
397,Maria Fernanda Guterres,1996-12-27,750.068.446-04,Feminino,4289.85,Designer de Contabilidade,397,TI,1397
398,Fábio Lobos,1982-02-10,334.172.887-20,Masculino,5730.33,Desenvolvedor de Consultoria,398,Vendas,1398
399,Milena Domingues,2003-07-31,870.086.662-84,Feminino,1905.30,Coordenador de Marketing,399,RH,1399
400,Ana Vitória Campos,1988-03-22,633.867.422-03,Feminino,3433.65,Desenvolvedor de Mineração,400,Markting,1400
401,Rafael Paes,1974-05-15,873.406.201-76,Masculino,4730.73,Associado de Governamental,401,Markting,1401
402,Alexandre Roseira,1996-11-11,856.488.736-38,Masculino,7445.36,Assistente de Bancário,402,RH,1402
403,Clarice Simões,1987-06-01,787.818.577-80,Feminino,11444.85,Gerente de Mineração,403,RH,1403
404,Enrico Porteira,1993-01-15,345.453.037-73,Masculino,2063.05,Facilitador de Hospitalidade,404,RH,1404
405,Mércia Dias,1970-02-24,153.754.844-12,Feminino,3849.39,Planejador de Bancário,405,TI,1405
406,Pablo Roriz,1961-04-28,230.014.347-08,Masculino,2424.87,Técnico de Agricultura,406,RH,1406
407,Gabriela Esteves,1996-02-23,080.648.888-32,Feminino,4427.10,Representante de TI,407,Financeiro,1407
408,Joana Sais,2004-12-15,207.145.451-04,Feminino,4385.39,Coordenador de Varejo,408,TI,1408
409,Ana Silveira,1978-02-25,063.552.358-25,Feminino,3773.10,Arquiteto de Governamental,409,RH,1409
410,Lorraine Geraldes,1982-01-27,648.233.606-05,Feminino,4361.48,Designer de Hospitalidade,410,Financeiro,1410
411,Janaína da Mata,1988-11-10,480.526.047-53,Feminino,4670.72,Representante de Varejo,411,TI,1411
412,Janaína Conceição,1978-01-12,825.456.362-40,Feminino,5099.20,Estrategista de Educação,412,TI,1412
413,Yuri Matoso,1964-11-10,637.151.661-26,Masculino,5943.66,Desenvolvedor de Contabilidade,413,Markting,1413
414,Fábio Neves,1983-04-15,042.188.667-67,Masculino,4817.98,Facilitador de Design,414,Financeiro,1414
415,Lara Cardoso,1999-08-30,686.847.647-73,Feminino,4461.86,Consultor de Construção,415,RH,1415
416,Yango das Neves,1982-06-04,202.408.115-00,Masculino,5717.08,Representante de Vendas,416,TI,1416
417,Feliciano da Rosa,1972-04-03,311.017.585-11,Masculino,4673.85,Planejador de Governamental,417,RH,1417
418,Luiz Henrique da Conceição,1972-01-22,054.880.773-67,Masculino,5428.34,Engenheiro de Vendas,418,TI,1418
419,Elísio Figueira,1964-03-04,800.087.047-91,Masculino,2848.75,Especialista de Propaganda,419,Vendas,1419
420,Stella Lobos,1974-01-15,831.515.421-40,Feminino,3155.49,Coordenador de Serviços Comunitários,420,Financeiro,1420
421,Laís Vimaranes,1972-05-14,723.822.733-99,Feminino,4410.75,Fabricante de Saúde,421,Financeiro,1421
422,Enzo Thiago Pereira,1961-11-28,213.732.715-58,Masculino,5483.71,Coordenador de Saúde,422,Vendas,1422
423,Marcia da Cruz,2000-05-22,135.446.756-68,Feminino,2645.52,Executivo de Agricultura,423,Vendas,1423
424,Márcia Álvares,1987-06-20,111.528.837-71,Feminino,4862.05,Técnico de Industrial,424,Financeiro,1424
425,Agatha Caseira,1997-07-10,856.431.860-12,Feminino,1661.28,Oficial de Educação,425,Vendas,1425
426,Otávio da Barra,1991-02-15,688.144.403-60,Masculino,2333.96,Supervisor de Design,426,TI,1426
427,Davi Luiz Pinto,1962-12-24,567.032.534-63,Masculino,3878.28,Administrador de Industrial,427,Vendas,1427
428,João Miguel Grotas,1992-03-02,144.244.047-30,Masculino,32467.04,Diretor de Hospitalidade,428,Financeiro,1428
429,Thiago Sais,1968-10-31,007.501.071-20,Masculino,5707.92,Planejador de Saúde,429,Financeiro,1429
430,Fernanda Amoreira,1996-07-09,868.828.461-03,Feminino,4422.10,Executivo de Agricultura,430,RH,1430
431,Sara Brites,1977-06-09,382.683.545-00,Feminino,4234.70,Associado de Mineração,431,RH,1431
